3999080,1976,US,326,4,46
4005469,1977,US,257,4,46
4032962,1977,US,257,4,46
4035664,1977,DE,326,4,46
4075039,1978,US,438,4,46
4087900,1978,US,438,4,46
4106049,1978,JP,257,4,46
3748187,1973,US,438,4,46
4013484,1977,US,438,4,46
4055444,1977,US,438,4,46
4069068,1978,US,438,4,46
3546013,1970,US,438,4,46
3752701,1973,US,257,4,46
4080621,1978,JP,257,4,46
2920971,1981,US,174,4,41
2971853,1981,US,174,4,41
3161528,1964,US,501,1,19
3170805,1965,GB,501,1,19
3423517,1969,US,174,4,41
3450546,1969,US,501,1,19
3486872,1969,US,65,5,51
3629668,1971,US,257,4,46
3723176,1973,US,428,6,69
3732116,1973,US,501,1,19
3825468,1974,US,428,6,69
4126477,1978,US,501,1,19
3844858,1974,US,438,4,46
4326332,1982,US,438,4,46
3404450,1968,US,438,4,46
3582725,1971,JP,257,4,46
3590343,1971,US,257,4,46
3595714,1971,FR,438,4,46
3661741,1972,US,438,4,46
3602982,1971,NL,438,4,46
3379584,1968,US,438,4,46
3546036,1970,US,216,1,19
3661747,1972,US,204,1,19
3664942,1972,US,204,1,19
3816198,1974,US,216,1,19
3935328,1976,JP,438,4,46
3290753,1966,US,438,4,46
3920861,1975,US,438,4,46
3738880,1973,US,438,4,46
3801366,1974,US,427,1,12
3112850,1963,US,225,5,51
3421922,1969,US,427,1,12
